TIPO_ELECCION;ANIO;MES;COD_CAND;SIGLAS_CAND;DENOM_CAND;COD_NPROV;COD_NAUT;COD_NNAC
02;2015;12;001319;VOX;VOX;904688;904688;904688
02;2015;12;001323;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001326;DN;DEMOCRACIA NACIONAL;901335;901335;901335
02;2015;12;001328;PLD;PARTIDO LIBERAL DE DERECHAS;904711;904711;904711
02;2015;12;001329;VOX;VOX;904688;904688;904688
02;2015;12;001333;UP: IULV-CA;UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES - CONVO;904850;904850;904850
02;2015;12;001334;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001336;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001339;VOX;VOX;904688;904688;904688
02;2015;12;001342;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001346;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;001347;SOLUCIONA;SOLUCIONA;903992;903992;903992
02;2015;12;001348;VOX;VOX;904688;904688;904688
02;2015;12;001349;X ESQ;X A ESQUERDA;904917;904917;904917
02;2015;12;001355;PUM+J;BIDEZKO MUNDURANTZ/POR UN MUNDO MÁS JUSTO;903755;903755;903755
02;2015;12;001359;EN POSITIU;EN POSITIU;905060;905060;905060
02;2015;12;001360;VOX;VOX;904688;904688;904688
02;2015;12;001362;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001363;EN COMÚ;EN COMÚ PODEM;905033;905033;905033
02;2015;12;001365;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;001367;FE de las J;FALANGE ESPAÑOLA DE LAS JONS;901543;901543;901543
02;2015;12;001368;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001369;PUM+J;POR UN MUNDO MÁS JUSTO;903755;903755;903755
02;2015;12;001373;DN;DEMOCRACIA NACIONAL;901335;901335;901335
02;2015;12;001378;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001381;Ln;LIBERTAD NAVARRA-LIBERTATE NAFARRA;902394;902394;902394
02;2015;12;001383;Independien;INDEPENDIENTES POR ARAGÓN;905062;905062;905062
02;2015;12;001384;ERC-CATSI;ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ;905063;905063;905063
02;2015;12;001387;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001389;DL;DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.;904991;904991;904991
02;2015;12;001390;PODEMOS-Aho;PODEMOS-Ahora Alto Aragón en Común;905015;903736;903736
02;2015;12;001394;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001396;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001401;PUM+J;POR UN MUNDO MÁS JUSTO;903755;903755;903755
02;2015;12;001406;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;900993;CCD;CIUDADANOS DE CENTRO DEMOCRÁTICO;900993;900993;900993
02;2015;12;901033;CILUS;CIUDADANOS LIBRES UNIDOS;901033;901033;901033
02;2015;12;901070;CRA;CIUDADANOS RURALES AGRUPADOS;901070;901070;901070
02;2015;12;901079;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;901335;DN;DEMOCRACIA NACIONAL;901335;901335;901335
02;2015;12;901412;EL PI;EL PI - PROPOSTA PER LES ILLES;901412;901412;901412
02;2015;12;901471;EB;ESCAÑOS EN BLANCO;901471;901471;901471
02;2015;12;901528;EH Bildu;EUSKAL HERRIA BILDU;901528;901528;901528
02;2015;12;901533;EAJ-PNV;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;901533;901533;901533
02;2015;12;901543;FE de las J;FALANGE ESPAÑOLA DE LAS J.O.N.S.;901543;901543;901543
02;2015;12;901550;PFyV;FAMILIA Y VIDA;901550;901550;901550
02;2015;12;901600;FDEE;FORO DEMÓCRATA;901600;901600;901600
02;2015;12;902171;IFem;INICIATIVA FEMINISTA;902171;902171;902171
02;2015;12;902394;Ln;LIBERTAD NAVARRA, LIBERTATE NAFARRA;902394;902394;902394
02;2015;12;902442;CENTRO MODE;LOS VERDES-ECOPACIFISTAS;902442;902442;902442
02;2015;12;902601;+MAS+;MUERTE AL SISTEMA;902601;902601;902601
02;2015;12;902605;mlgXSÍ;MÁLAGA POR SÍ;902605;902605;902605
02;2015;12;902687;OE;ONGI ETORRI;902687;902687;902687
02;2015;12;902744;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;902816;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;902824;PCOE;PARTIDO COMUNISTA OBRERO ESPAÑOL;902824;902824;902824
02;2015;12;902829;PT;PARTIDO DA TERRA;902829;902829;902829
02;2015;12;903047;PH;PARTIDO HUMANISTA;903047;903047;903047
02;2015;12;903237;P-LIB;PARTIDO LIBERTARIO;903237;903237;903237
02;2015;12;903316;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;903377;PREPAL;PARTIDO REGIONALISTA DEL PAÍS LEONES;903377;903377;903377
02;2015;12;903457;PSE-EE (PSO;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P;903457;903457;903484
02;2015;12;903484;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;903520;PCPC;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;903520;903520;902816
02;2015;12;903534;PSC;PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE);903534;903534;903484
02;2015;12;903736;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;903755;PUM+J;POR UN MUNDO MÁS JUSTO;903755;903755;903755
02;2015;12;903985;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;903992;SOLUCIONA;SOLUCIONA;903992;903992;903992
02;2015;12;904003;SOMVAL;SOM VALENCIANS;904003;904003;904003
02;2015;12;904223;unio.cat;UNIÓ DEMOCRÀTICA DE CATALUNYA;904223;904223;904223
02;2015;12;904475;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;904688;VOX;VOX;904688;904688;904688
02;2015;12;904711;PLD;PARTIDO LIBERAL DE DERECHAS;904711;904711;904711
02;2015;12;904713;AJU;ANDALUCES DE JAÉN UNIDOS;904713;904713;904713
02;2015;12;904714;CANARIAS DE;CANARIAS DECIDE: LOS VERDES, UNIDAD DEL PUEBLO Y A;904714;904714;904714
02;2015;12;904718;PP-PAR;PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS;904718;904718;903316
02;2015;12;904720;GBAI;GEROA BAI;904720;904720;904720
02;2015;12;904721;UPN-PP;UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON PARTIDO;904721;904721;903316
02;2015;12;904733;PCPE;COMUNISTAS DA GALIZA;904733;904733;902816
02;2015;12;904744;CCa-PNC;COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO;904744;904744;904744
02;2015;12;904759;PSOE-NCa;PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS;904759;904759;903484
02;2015;12;904762;PP-FORO;PARTIDO POPULAR-FORO;904762;904762;903316
02;2015;12;904772;ARAPV;ARA, PAÍS VALENCIÀ;904772;904772;904772
02;2015;12;904783;PCPC;PARTIDO COMUNISTA DEL PUEBLO CANARIO;904783;904783;902816
02;2015;12;904805;PSdeG-PSOE;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;904805;904805;903484
02;2015;12;904850;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;904896;EU-eX;EXTREMADURA UNIDA-EXTREMEÑOS;904896;904896;904896
02;2015;12;904911;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;904917;X LA IZQUIE;X LA IZQUIERDA-LOS VERDES;904917;904917;904917
02;2015;12;904964;JS,PC;JUSTIZIA SOCIAL, PARTICIPACIÓN CIUDADANA;904964;904964;904964
02;2015;12;904976;MÉS;MÉS;904976;904976;904976
02;2015;12;904980;PCPE;COMUNISTAS DA GALIZA-PCPE;904980;904733;902816
02;2015;12;904991;DL;DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.;904991;904991;904991
02;2015;12;905008;PODEMOS-COM;COMPROMÍS-PODEMOS-ÉS EL MOMENT;905008;905008;905008
02;2015;12;905011;AVANT;AVANT VALENCIANS;905011;905011;905011
02;2015;12;905015;PODEMOS-Aho;PODEMOS-Ahora Alto Aragón en Común;905015;903736;903736
02;2015;12;905026;NÓS;NÓS-CANDIDATURA GALEGA (BNG-CG-FOGA-PCPG-PG);905026;905026;905026
02;2015;12;905033;EN COMÚ;"EN COMÚ PODEM";905033;905033;905033
02;2015;12;905041;PODEMOS-En;EN MAREA;905041;905041;905041
02;2015;12;905060;EN POSITIU;EN POSITIU;905060;905060;905060
02;2015;12;905062;Independien;INDEPENDIENTES POR ARAGÓN;905062;905062;905062
02;2015;12;905063;ERC-CATSI;ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ;905063;905063;905063
;;;;;;;;
